seq_id,pred_model,bit_score,evalue,pred_class
tr|A0A5E4B7L0|A0A5E4B7L0_MARMO,8ca.beta.45,164.0,2e-51,beta
tr|A0A5E4B8Q1|A0A5E4B8Q1_MARMO,8ca.beta.45,146.8,3.6e-46,beta
tr|A0A5E4BAC1|A0A5E4BAC1_MARMO,8ca.beta.45,70.8,5.4e-23,beta
tr|A0A5E4BAN1|A0A5E4BAN1_MARMO,8ca.beta.45,69.4,1.5000000000000002e-22,beta
tr|A0A5E4BBK1|A0A5E4BBK1_MARMO,8ca.beta.45,75.8,1.5999999999999999e-24,beta
tr|A0A5E4BEL0|A0A5E4BEL0_MARMO,8ca.beta.45,138.2,1.4999999999999998e-43,beta
tr|A0A5E4BL78|A0A5E4BL78_MARMO,8ca.beta.45,89.1,1.4000000000000001e-28,beta
tr|A0A5E4BLJ9|A0A5E4BLJ9_MARMO,8ca.beta.45,123.5,4.5e-39,beta
tr|A0A5E4BRU7|A0A5E4BRU7_MARMO,8ca.beta.45,127.1,3.7e-40,beta
tr|A0A5E4BUQ2|A0A5E4BUQ2_MARMO,8ca.beta.45,126.9,4.3e-40,beta
tr|A0A5E4BZW6|A0A5E4BZW6_MARMO,8ca.beta.45,68.7,2.4e-22,beta
tr|A0A5E4C145|A0A5E4C145_MARMO,,,,NO_HIT
tr|A0A5E4C1K7|A0A5E4C1K7_MARMO,8ca.beta.45,72.1,2.1e-23,beta
tr|A0A5E4D559|A0A5E4D559_MARMO,8ca.beta.45,93.9,5e-30,beta
tr|A0A5E4D5I7|A0A5E4D5I7_MARMO,8ca.beta.45,67.5,5.4e-22,beta
tr|A0A5E4E160|A0A5E4E160_PRUDU,8ca.beta.45,178.9,5.6e-56,beta
tr|A0A5E4E284|A0A5E4E284_PRUDU,8ca.beta.45,204.8,6.999999999999999e-64,beta
tr|A0A5E4E3W0|A0A5E4E3W0_PRUDU,8ca.beta.45,188.0,9.9e-59,beta
tr|A0A5E4E6G3|A0A5E4E6G3_PRUDU,8ca.beta.45,205.6,4.1e-64,beta
tr|A0A5E4ED33|A0A5E4ED33_PRUDU,8ca.alpha.45,22.4,3e-08,alpha
tr|A0A5E4EFS8|A0A5E4EFS8_PRUDU,8ca.alpha.45,22.3,3.3e-08,alpha
tr|A0A5E4EPQ8|A0A5E4EPQ8_PRUDU,8ca.alpha.45,15.3,4.8e-06,alpha
tr|A0A5E4EQM6|A0A5E4EQM6_PRUDU,8ca.alpha.45,15.2,5e-06,alpha
tr|A0A5E4F7A8|A0A5E4F7A8_PRUDU,8ca.beta.45,193.4,2.1000000000000002e-60,beta
tr|A0A5E4FBJ5|A0A5E4FBJ5_PRUDU,8ca.alpha.45,14.2,9.9e-06,alpha
tr|A0A5E4FNR2|A0A5E4FNR2_PRUDU,8ca.alpha.45,28.2,5.2e-10,alpha
tr|A0A5E4FRZ2|A0A5E4FRZ2_PRUDU,8ca.beta.45,194.8,8e-61,beta
tr|A0A5E4FRZ7|A0A5E4FRZ7_PRUDU,8ca.beta.45,194.2,1.3000000000000002e-60,beta
tr|A0A5E4GCL4|A0A5E4GCL4_PRUDU,8ca.alpha.45,29.3,2.3e-10,alpha
tr|A0A5E4GGC3|A0A5E4GGC3_PRUDU,8ca.beta.45,202.0,5e-63,beta
tr|A0A5E4GMS7|A0A5E4GMS7_PRUDU,8ca.alpha.45,28.1,5.6e-10,alpha
tr|A0A5E4GNH4|A0A5E4GNH4_PRUDU,8ca.alpha.45,28.2,5.1e-10,alpha
tr|A0A5E4GQ69|A0A5E4GQ69_PRUDU,8ca.beta.45,197.2,1.4999999999999999e-61,beta
tr|A0A5E4HXY3|A0A5E4HXY3_UNCAX,8ca.alpha.45,21.6,5.3e-08,alpha
tr|A0A5E4IQD2|A0A5E4IQD2_UNCAX,8ca.alpha.45,47.1,7.9e-16,alpha
tr|A0A5E4ISS6|A0A5E4ISS6_UNCAX,8ca.alpha.45,21.7,5e-08,alpha
tr|A0A5E4J079|A0A5E4J079_UNCAX,8ca.alpha.45,24.1,9.2e-09,alpha
tr|A0A5E4K868|A0A5E4K868_UNCAX,8ca.alpha.45,33.1,1.6e-11,alpha
tr|A0A5E4L7L8|A0A5E4L7L8_UNCAX,8ca.alpha.45,29.2,2.6e-10,alpha
tr|A0A5E4LKQ6|A0A5E4LKQ6_9ARCH,8ca.alpha.45,21.4,6.3e-08,alpha
tr|A0A5E4LLT0|A0A5E4LLT0_UNCAX,8ca.alpha.45,37.8,5.6e-13,alpha
tr|A0A5E4LXM0|A0A5E4LXM0_9HEMI,8ca.alpha.45,30.2,1.2e-10,alpha
tr|A0A5E4LXU5|A0A5E4LXU5_9HEMI,,,,NO_HIT
tr|A0A5E4MBT2|A0A5E4MBT2_9HEMI,8ca.beta.45,23.0,2.1e-08,beta
tr|A0A5E4MIU7|A0A5E4MIU7_9HEMI,8ca.beta.45,16.0,3e-06,beta
tr|A0A5E4MLN7|A0A5E4MLN7_9HEMI,8ca.beta.45,98.2,2.4999999999999998e-31,beta
tr|A0A5E4NGG8|A0A5E4NGG8_9HEMI,8ca.beta.45,137.6,2.2e-43,beta
tr|A0A5E4NJ53|A0A5E4NJ53_9HEMI,8ca.beta.45,145.0,1.2e-45,beta
tr|A0A5E4NKH7|A0A5E4NKH7_9HEMI,8ca.beta.45,145.1,1.2e-45,beta
tr|A0A5E4NS07|A0A5E4NS07_9HYPH,8ca.alpha.45,50.6,6.6e-17,alpha
tr|A0A5E4P0E8|A0A5E4P0E8_9HYPH,8ca.alpha.45,36.6,1.3e-12,alpha
tr|A0A5E4P5P9|A0A5E4P5P9_UNCAX,8ca.alpha.45,30.9,7.5e-11,alpha
tr|A0A5E4PHF9|A0A5E4PHF9_9COXI,8ca.alpha.45,27.9,6.3e-10,alpha
tr|A0A5E4PJW1|A0A5E4PJW1_9COXI,8ca.beta.45,272.8,1.2e-84,beta
tr|A0A5E4PLH7|A0A5E4PLH7_9COXI,8ca.alpha.45,21.3,6.5e-08,alpha
tr|A0A5E4PZA1|A0A5E4PZA1_9NEOP,8ca.beta.45,143.2,4.5e-45,beta
tr|A0A5E4QJ43|A0A5E4QJ43_9NEOP,8ca.alpha.45,29.9,1.6e-10,alpha
tr|A0A5E4R5G4|A0A5E4R5G4_9NEOP,8ca.beta.45,167.4,1.9e-52,beta
tr|A0A5E4R5U0|A0A5E4R5U0_9NEOP,8ca.beta.45,27.1,1.2e-09,beta
tr|A0A5E4RFY1|A0A5E4RFY1_9BURK,8ca.alpha.45,35.1,3.8e-12,alpha
tr|A0A5E4RGT5|A0A5E4RGT5_9BURK,8ca.alpha.45,31.5,5.1e-11,alpha
tr|A0A5E4RIT4|A0A5E4RIT4_9BURK,8ca.alpha.45,27.5,8.3e-10,alpha
tr|A0A5E4RJE8|A0A5E4RJE8_9BURK,8ca.alpha.45,35.1,3.8e-12,alpha
tr|A0A5E4RTP1|A0A5E4RTP1_9BURK,8ca.alpha.45,25.8,2.7e-09,alpha
tr|A0A5E4RVB0|A0A5E4RVB0_9BURK,8ca.alpha.45,26.7,1.5e-09,alpha
tr|A0A5E4RVK2|A0A5E4RVK2_9BURK,8ca.alpha.45,26.4,1.8e-09,alpha
tr|A0A5E4RYH6|A0A5E4RYH6_9BURK,8ca.alpha.45,26.3,2e-09,alpha
tr|A0A5E4S383|A0A5E4S383_9BURK,8ca.alpha.45,25.9,2.7e-09,alpha
tr|A0A5E4S824|A0A5E4S824_9BURK,8ca.alpha.45,27.7,7.1e-10,alpha
tr|A0A5E4SE19|A0A5E4SE19_9BURK,8ca.alpha.45,26.1,2.3e-09,alpha
tr|A0A5E4T4Z2|A0A5E4T4Z2_9BURK,8ca.alpha.45,25.1,4.7e-09,alpha
tr|A0A5E4TBX7|A0A5E4TBX7_9BURK,8ca.alpha.45,25.8,2.7e-09,alpha
tr|A0A5E4TKV1|A0A5E4TKV1_9BURK,8ca.alpha.45,37.1,9.7e-13,alpha
tr|A0A5E4TR78|A0A5E4TR78_9BURK,8ca.alpha.45,26.2,2.2e-09,alpha
tr|A0A5E4U5V6|A0A5E4U5V6_9BURK,8ca.alpha.45,26.0,2.4e-09,alpha
tr|A0A5E4UE53|A0A5E4UE53_9BURK,8ca.alpha.45,26.2,2.1e-09,alpha
tr|A0A5E4UGH6|A0A5E4UGH6_9BURK,8ca.alpha.45,28.0,5.8e-10,alpha
tr|A0A5E4V7T9|A0A5E4V7T9_9BURK,8ca.alpha.45,26.2,2.1e-09,alpha
tr|A0A5E4VA10|A0A5E4VA10_9BURK,8ca.alpha.45,25.9,2.7e-09,alpha
tr|A0A5E4VCF8|A0A5E4VCF8_9BURK,8ca.alpha.45,37.1,9.3e-13,alpha
tr|A0A5E4WTE7|A0A5E4WTE7_9BURK,8ca.alpha.45,32.9,1.8e-11,alpha
tr|A0A5E4Z212|A0A5E4Z212_9BURK,8ca.alpha.45,31.6,4.7e-11,alpha
tr|A0A5E4ZGT3|A0A5E4ZGT3_9BURK,8ca.alpha.45,25.2,4.2e-09,alpha
tr|A0A5E4ZJJ5|A0A5E4ZJJ5_9BURK,8ca.alpha.45,32.0,3.4e-11,alpha
tr|A0A5E4ZU70|A0A5E4ZU70_9BURK,8ca.alpha.45,27.9,6.4e-10,alpha
tr|A0A5E4ZVP8|A0A5E4ZVP8_9BURK,8ca.alpha.45,35.2,3.6e-12,alpha
tr|A0A5E5BMJ1|A0A5E5BMJ1_9BURK,8ca.alpha.45,27.4,9.1e-10,alpha
tr|A0A5E5P5B7|A0A5E5P5B7_9BURK,8ca.alpha.45,31.5,5.1e-11,alpha
tr|A0A5E5QB73|A0A5E5QB73_9GAMM,8ca.beta.45,335.0,1.4e-103,beta
tr|A0A5E5QFN4|A0A5E5QFN4_9GAMM,8ca.alpha.45,29.1,2.7e-10,alpha
tr|A0A5E5QLN1|A0A5E5QLN1_9GAMM,8ca.alpha.45,28.1,5.5e-10,alpha
tr|A0A5E6MC80|A0A5E6MC80_9BACT,8ca.alpha.45,21.1,8e-08,alpha
tr|A0A5E6MMN1|A0A5E6MMN1_PSEFL,8ca.alpha.45,38.8,2.9e-13,alpha
tr|A0A5E6MV91|A0A5E6MV91_PSEFL,8ca.alpha.45,30.6,9.1e-11,alpha
tr|A0A5E6N2P9|A0A5E6N2P9_9GAMM,8ca.alpha.45,26.8,1.4e-09,alpha
tr|A0A5E6N5R9|A0A5E6N5R9_9GAMM,8ca.alpha.45,27.5,8.4e-10,alpha
tr|A0A5E6NSM9|A0A5E6NSM9_9GAMM,8ca.alpha.45,28.8,3.3e-10,alpha
tr|A0A5E6P1A8|A0A5E6P1A8_PSEFL,8ca.alpha.45,40.0,1.2e-13,alpha
tr|A0A5E6PPY3|A0A5E6PPY3_PSEFL,8ca.alpha.45,34.3,7e-12,alpha
tr|A0A5E6PSF8|A0A5E6PSF8_PSEFL,8ca.alpha.45,41.3,4.8e-14,alpha
tr|A0A5E6QW70|A0A5E6QW70_PSEFL,8ca.alpha.45,40.2,1e-13,alpha
tr|A0A5E6RAJ1|A0A5E6RAJ1_PSEFL,8ca.alpha.45,24.7,6.1e-09,alpha
tr|A0A5E6RGK6|A0A5E6RGK6_PSEFL,8ca.alpha.45,38.1,4.7e-13,alpha
tr|A0A5E6T2T2|A0A5E6T2T2_PSEFL,8ca.alpha.45,27.5,8.7e-10,alpha
tr|A0A5E6TCS0|A0A5E6TCS0_PSEFL,8ca.alpha.45,43.3,1.2e-14,alpha
tr|A0A5E6TMR0|A0A5E6TMR0_PSEFL,8ca.alpha.45,34.2,7.4e-12,alpha
tr|A0A5E6TW30|A0A5E6TW30_PSEFL,8ca.alpha.45,36.8,1.2e-12,alpha
tr|A0A5E6UUN9|A0A5E6UUN9_PSEFL,8ca.alpha.45,39.7,1.6e-13,alpha
tr|A0A5E6V8G6|A0A5E6V8G6_PSEFL,8ca.alpha.45,24.8,5.5e-09,alpha
tr|A0A5E6WDG7|A0A5E6WDG7_PSEFL,8ca.alpha.45,38.2,4.3e-13,alpha
tr|A0A5E6WME7|A0A5E6WME7_PSEFL,8ca.alpha.45,25.6,3.2e-09,alpha
tr|A0A5E6X176|A0A5E6X176_PSEFL,8ca.alpha.45,24.7,6e-09,alpha
tr|A0A5E6XCD9|A0A5E6XCD9_PSEFL,8ca.alpha.45,34.0,8.2e-12,alpha
tr|A0A5E6XI82|A0A5E6XI82_PSEFL,8ca.alpha.45,24.4,7.7e-09,alpha
tr|A0A5E6XSJ8|A0A5E6XSJ8_PSEFL,8ca.alpha.45,25.5,3.4e-09,alpha
tr|A0A5E6XUT4|A0A5E6XUT4_PSEFL,8ca.alpha.45,24.2,8.4e-09,alpha
tr|A0A5E6YDP1|A0A5E6YDP1_PSEFL,8ca.alpha.45,34.7,5e-12,alpha
tr|A0A5E6YNF5|A0A5E6YNF5_PSEFL,8ca.alpha.45,25.2,4.3e-09,alpha
tr|A0A5E6YVL2|A0A5E6YVL2_PSEFL,8ca.alpha.45,37.8,5.6e-13,alpha
tr|A0A5E6Z9K3|A0A5E6Z9K3_PSEFL,8ca.alpha.45,26.1,2.3e-09,alpha
tr|A0A5E7A916|A0A5E7A916_PSEFL,8ca.alpha.45,31.7,4.3e-11,alpha
tr|A0A5E7A9U8|A0A5E7A9U8_PSEFL,8ca.alpha.45,41.0,5.9e-14,alpha
tr|A0A5E7BMN9|A0A5E7BMN9_PSEFL,8ca.alpha.45,31.8,4.1e-11,alpha
tr|A0A5E7BN63|A0A5E7BN63_PSEFL,8ca.alpha.45,32.2,3e-11,alpha
tr|A0A5E7BRP4|A0A5E7BRP4_PSEFL,8ca.alpha.45,35.7,2.5e-12,alpha
tr|A0A5E7CJ22|A0A5E7CJ22_PSEFL,8ca.alpha.45,24.2,8.8e-09,alpha
tr|A0A5E7D0M2|A0A5E7D0M2_PSEFL,8ca.alpha.45,38.9,2.6e-13,alpha
tr|A0A5E7DAB4|A0A5E7DAB4_PSEFL,8ca.alpha.45,38.3,3.9e-13,alpha
tr|A0A5E7DBH9|A0A5E7DBH9_PSEFL,8ca.alpha.45,38.5,3.6e-13,alpha
tr|A0A5E7E6E7|A0A5E7E6E7_PSEFL,8ca.alpha.45,42.8,1.7e-14,alpha
tr|A0A5E7EQM7|A0A5E7EQM7_PSEFL,8ca.alpha.45,31.6,4.6e-11,alpha
tr|A0A5E7EU64|A0A5E7EU64_PSEFL,8ca.alpha.45,24.7,6.3e-09,alpha
tr|A0A5E7EXS9|A0A5E7EXS9_PSEFL,8ca.alpha.45,42.1,2.7e-14,alpha
tr|A0A5E7FZ96|A0A5E7FZ96_PSEFL,8ca.alpha.45,32.7,2.1e-11,alpha
tr|A0A5E7FZU7|A0A5E7FZU7_PSEFL,8ca.alpha.45,24.0,1e-08,alpha
tr|A0A5E7G163|A0A5E7G163_PSEFL,8ca.alpha.45,32.3,2.9e-11,alpha
tr|A0A5E7GS49|A0A5E7GS49_PSEFL,8ca.alpha.45,37.2,9.1e-13,alpha
tr|A0A5E7GZR8|A0A5E7GZR8_PSEFL,8ca.alpha.45,31.7,4.2e-11,alpha
tr|A0A5E7I0T8|A0A5E7I0T8_PSEFL,8ca.alpha.45,43.6,9.8e-15,alpha
tr|A0A5E7IG80|A0A5E7IG80_PSEFL,8ca.alpha.45,35.2,3.6e-12,alpha
tr|A0A5E7IU19|A0A5E7IU19_PSEFL,8ca.alpha.45,34.3,6.9e-12,alpha
tr|A0A5E7J035|A0A5E7J035_PSEFL,8ca.alpha.45,41.3,4.7e-14,alpha
tr|A0A5E7J2I5|A0A5E7J2I5_PSEFL,8ca.alpha.45,37.3,8.1e-13,alpha
tr|A0A5E7JPT9|A0A5E7JPT9_PSEFL,8ca.alpha.45,25.7,3e-09,alpha
tr|A0A5E7K8R0|A0A5E7K8R0_PSEFL,8ca.alpha.45,24.4,7.6e-09,alpha
tr|A0A5E7KGU4|A0A5E7KGU4_PSEFL,8ca.beta.45,276.2,1.2e-85,beta
tr|A0A5E7L1H9|A0A5E7L1H9_PSEFL,8ca.alpha.45,33.8,9.6e-12,alpha
tr|A0A5E7LXH8|A0A5E7LXH8_PSEFL,8ca.alpha.45,26.1,2.3e-09,alpha
tr|A0A5E7LZZ8|A0A5E7LZZ8_PSEFL,8ca.alpha.45,38.4,3.8e-13,alpha
tr|A0A5E7P000|A0A5E7P000_PSEFL,8ca.alpha.45,25.6,3.2e-09,alpha
tr|A0A5E7P626|A0A5E7P626_PSEFL,8ca.alpha.45,38.1,4.6e-13,alpha
tr|A0A5E7PPV8|A0A5E7PPV8_PSEFL,8ca.alpha.45,37.6,6.5e-13,alpha
tr|A0A5E7PYA1|A0A5E7PYA1_PSEFL,8ca.alpha.45,42.1,2.7e-14,alpha
tr|A0A5E7Q353|A0A5E7Q353_PSEFL,8ca.alpha.45,38.0,4.9e-13,alpha
tr|A0A5E7QH39|A0A5E7QH39_PSEFL,8ca.alpha.45,26.0,2.3e-09,alpha
tr|A0A5E7RJE0|A0A5E7RJE0_PSEFL,8ca.alpha.45,38.9,2.6e-13,alpha
tr|A0A5E7S1W0|A0A5E7S1W0_PSEFL,8ca.alpha.45,32.1,3.4e-11,alpha
tr|A0A5E7SPJ8|A0A5E7SPJ8_PSEFL,8ca.alpha.45,32.4,2.7e-11,alpha
tr|A0A5E7SPU8|A0A5E7SPU8_PSEFL,8ca.alpha.45,24.2,8.9e-09,alpha
tr|A0A5E7SQF4|A0A5E7SQF4_PSEFL,8ca.alpha.45,41.0,6e-14,alpha
tr|A0A5E7TIK6|A0A5E7TIK6_PSEFL,8ca.alpha.45,32.3,2.9e-11,alpha
tr|A0A5E7TIT9|A0A5E7TIT9_PSEFL,8ca.alpha.45,43.5,1e-14,alpha
tr|A0A5E7TKE8|A0A5E7TKE8_PSEFL,8ca.alpha.45,36.5,1.5e-12,alpha
tr|A0A5E7TQW0|A0A5E7TQW0_PSEFL,8ca.alpha.45,24.5,6.7e-09,alpha
tr|A0A5E7TS84|A0A5E7TS84_PSEFL,8ca.alpha.45,38.9,2.7e-13,alpha
tr|A0A5E7U1C3|A0A5E7U1C3_PSEFL,8ca.alpha.45,25.6,3.2e-09,alpha
tr|A0A5E7U5F2|A0A5E7U5F2_PSEFL,8ca.alpha.45,34.6,5.5e-12,alpha
tr|A0A5E7UL44|A0A5E7UL44_PSEFL,8ca.alpha.45,43.3,1.2e-14,alpha
tr|A0A5E7UMA5|A0A5E7UMA5_PSEFL,8ca.alpha.45,43.8,8.3e-15,alpha
tr|A0A5E7V371|A0A5E7V371_PSEFL,8ca.alpha.45,37.5,6.9e-13,alpha
tr|A0A5E7W2J6|A0A5E7W2J6_PSEFL,8ca.alpha.45,45.1,3.3e-15,alpha
tr|A0A5E7WIM3|A0A5E7WIM3_PSEFL,8ca.alpha.45,39.7,1.5e-13,alpha
tr|A0A5E7WRU6|A0A5E7WRU6_PSEFL,8ca.alpha.45,43.3,1.2e-14,alpha
tr|A0A5E7WS24|A0A5E7WS24_PSEFL,8ca.alpha.45,24.4,7.7e-09,alpha
tr|A0A5E7Y995|A0A5E7Y995_9SPHN,8ca.alpha.45,17.6,9.2e-07,alpha
tr|A0A5E7Z8Q5|A0A5E7Z8Q5_9SPHN,8ca.alpha.45,12.5,3.3e-05,alpha
tr|A0A5E7Z8S0|A0A5E7Z8S0_9SPHN,8ca.alpha.45,13.2,2e-05,alpha
tr|A0A5E7ZVC3|A0A5E7ZVC3_9SPHN,8ca.alpha.45,19.8,1.9e-07,alpha
tr|A0A5E8A3G4|A0A5E8A3G4_9BACT,8ca.alpha.45,21.8,4.6e-08,alpha
tr|A0A5E8AJC0|A0A5E8AJC0_9HYPH,,,,NO_HIT
tr|A0A5E8B1G8|A0A5E8B1G8_9ASCO,8ca.alpha.45,85.7,1.1000000000000001e-27,alpha
tr|A0A5E8C2X4|A0A5E8C2X4_9ASCO,8ca.alpha.45,26.0,2.4e-09,alpha
tr|A0A5E8EY49|A0A5E8EY49_9HYPH,8ca.alpha.45,11.6,6.5e-05,alpha
tr|A0A5E8F275|A0A5E8F275_9HYPH,8ca.beta.45,265.3,2.3999999999999998e-82,beta
tr|A0A5E8GXL3|A0A5E8GXL3_ROSAD,8ca.alpha.45,20.0,1.7e-07,alpha
tr|A0A5E8H6K9|A0A5E8H6K9_9LEPT,8ca.alpha.45,26.6,1.6e-09,alpha
tr|A0A5E8V6I5|A0A5E8V6I5_9BRAD,8ca.alpha.45,17.1,1.3e-06,alpha
tr|A0A5E8VHL7|A0A5E8VHL7_9BRAD,8ca.alpha.45,38.6,3.2e-13,alpha
tr|A0A5E9B2N2|A0A5E9B2N2_9HYPH,8ca.alpha.45,11.6,6.4e-05,alpha
tr|A0A5E9PJM0|A0A5E9PJM0_9GAMM,8ca.alpha.45,29.2,2.6e-10,alpha
tr|A0A5F0JCJ5|A0A5F0JCJ5_9PSED,8ca.alpha.45,25.7,3e-09,alpha
tr|A0A5F0JDG6|A0A5F0JDG6_9PSED,8ca.alpha.45,31.7,4.2e-11,alpha
tr|A0A5F0JDQ1|A0A5F0JDQ1_9PSED,8ca.alpha.45,38.2,4.4e-13,alpha
tr|A0A5F0JIY8|A0A5F0JIY8_9PSED,8ca.alpha.45,34.8,4.9e-12,alpha
tr|A0A5F0K9B6|A0A5F0K9B6_9GAMM,8ca.alpha.45,32.8,2e-11,alpha
tr|A0A5F0K9C0|A0A5F0K9C0_9GAMM,8ca.beta.45,368.9,6.1e-114,beta
tr|A0A5F0LMK2|A0A5F0LMK2_9BURK,8ca.alpha.45,18.0,7e-07,alpha
tr|A0A5F0LNV6|A0A5F0LNV6_9BURK,8ca.alpha.45,30.0,1.4e-10,alpha
tr|A0A5F0LTC7|A0A5F0LTC7_9BURK,8ca.beta.45,195.2,5.9e-61,beta
tr|A0A5F0MC19|A0A5F0MC19_CARDV,8ca.beta.45,158.5,9.4e-50,beta
tr|A0A5F1F8T5|A0A5F1F8T5_9ESCH,8ca.alpha.45,22.8,2.3e-08,alpha
tr|A0A5F1FA32|A0A5F1FA32_9ESCH,8ca.alpha.45,30.9,7.4e-11,alpha
tr|A0A5F1FAN9|A0A5F1FAN9_9ESCH,8ca.gamma.45,134.7,9.999999999999999e-43,gamma
tr|A0A5F1I0W5|A0A5F1I0W5_9ESCH,8ca.alpha.45,31.1,6.5e-11,alpha
tr|A0A5F1I6I0|A0A5F1I6I0_9ESCH,8ca.alpha.45,22.8,2.3e-08,alpha
tr|A0A5F1I8V6|A0A5F1I8V6_9ESCH,8ca.gamma.45,134.7,9.999999999999999e-43,gamma
tr|A0A5F1RYM0|A0A5F1RYM0_9HYPH,8ca.alpha.45,33.3,1.4e-11,alpha
tr|A0A5F1S2H4|A0A5F1S2H4_9HYPH,8ca.alpha.45,13.5,1.6e-05,alpha
tr|A0A5F1S569|A0A5F1S569_9HYPH,8ca.alpha.45,34.5,6.1e-12,alpha
tr|A0A5F1YDR3|A0A5F1YDR3_9LEPT,8ca.alpha.45,23.2,1.7e-08,alpha
tr|A0A5F1ZUX4|A0A5F1ZUX4_9LEPT,8ca.alpha.45,19.9,1.8e-07,alpha
tr|A0A5F2BCV3|A0A5F2BCV3_9LEPT,8ca.alpha.45,22.4,3e-08,alpha
tr|A0A5F2C0I8|A0A5F2C0I8_9LEPT,8ca.alpha.45,19.1,3.2e-07,alpha
tr|A0A5F2G689|A0A5F2G689_9HYPH,8ca.beta.45,184.3,1.3000000000000002e-57,beta
tr|A0A5F2GBX5|A0A5F2GBX5_9HYPH,8ca.beta.45,182.5,4.5000000000000003e-57,beta
tr|A0A5F2GIJ0|A0A5F2GIJ0_9HYPH,8ca.alpha.45,11.2,8.4e-05,alpha
tr|A0A5F2GTG0|A0A5F2GTG0_9HYPH,8ca.alpha.45,15.4,4.5e-06,alpha
tr|A0A5F2HYC7|A0A5F2HYC7_9HYPH,8ca.beta.45,265.3,2.3999999999999998e-82,beta
tr|A0A5F2I4G4|A0A5F2I4G4_9HYPH,8ca.alpha.45,15.0,5.7e-06,alpha
tr|A0A5F4VY95|A0A5F4VY95_CALJA,8ca.beta.45,113.9,3.8000000000000004e-36,beta
tr|A0A5F4WFQ1|A0A5F4WFQ1_CALJA,8ca.beta.45,108.6,1.6e-34,beta
tr|A0A5F4WJG3|A0A5F4WJG3_CALJA,8ca.beta.45,98.2,2.4e-31,beta
tr|A0A5F4WJZ4|A0A5F4WJZ4_CALJA,8ca.beta.45,104.4,3e-33,beta
tr|A0A5F5PPE9|A0A5F5PPE9_HORSE,8ca.beta.45,97.4,4.2e-31,beta
tr|A0A5F5PZL7|A0A5F5PZL7_HORSE,8ca.beta.45,109.8,6.9e-35,beta
tr|A0A5F5Q0D7|A0A5F5Q0D7_HORSE,8ca.beta.45,160.3,2.6e-50,beta
tr|A0A5F5XCK3|A0A5F5XCK3_FELCA,8ca.beta.45,127.6,2.6e-40,beta
tr|A0A5F5XCN5|A0A5F5XCN5_FELCA,,,,NO_HIT
tr|A0A5F5XD48|A0A5F5XD48_FELCA,8ca.beta.45,106.7,6.2000000000000004e-34,beta
tr|A0A5F5XEX7|A0A5F5XEX7_FELCA,8ca.beta.45,95.3,1.9e-30,beta
tr|A0A5F5XFG2|A0A5F5XFG2_FELCA,8ca.beta.45,136.4,5.199999999999999e-43,beta
tr|A0A5F5XM06|A0A5F5XM06_FELCA,,,,NO_HIT
tr|A0A5F5XR93|A0A5F5XR93_FELCA,8ca.beta.45,137.5,2.3999999999999998e-43,beta
tr|A0A5F5XSK3|A0A5F5XSK3_FELCA,8ca.beta.45,111.2,2.7e-35,beta
tr|A0A5F5XUQ6|A0A5F5XUQ6_FELCA,8ca.beta.45,144.9,1.4e-45,beta
tr|A0A5F5XXX0|A0A5F5XXX0_FELCA,,,,NO_HIT
tr|A0A5F5XYR5|A0A5F5XYR5_FELCA,8ca.beta.45,136.8,3.9e-43,beta
tr|A0A5F5XYW3|A0A5F5XYW3_FELCA,8ca.beta.45,104.6,2.6000000000000003e-33,beta
tr|A0A5F5Y061|A0A5F5Y061_FELCA,,,,NO_HIT
tr|A0A5F5Y2Y0|A0A5F5Y2Y0_FELCA,8ca.beta.45,130.1,4.3e-41,beta
tr|A0A5F5Y345|A0A5F5Y345_FELCA,8ca.beta.45,131.6,1.5e-41,beta
tr|A0A5F5Y3X9|A0A5F5Y3X9_FELCA,8ca.beta.45,97.6,3.7e-31,beta
tr|A0A5F5Y481|A0A5F5Y481_FELCA,,,,NO_HIT
tr|A0A5F5Y4M7|A0A5F5Y4M7_FELCA,8ca.beta.45,146.0,6e-46,beta
tr|A0A5F5Y527|A0A5F5Y527_FELCA,,,,NO_HIT
tr|A0A5F5Y6C2|A0A5F5Y6C2_FELCA,8ca.beta.45,39.1,2.5e-13,beta
tr|A0A5F7ZDM8|A0A5F7ZDM8_MACMU,8ca.beta.45,122.6,8.4e-39,beta
tr|A0A5F7ZPI2|A0A5F7ZPI2_MACMU,8ca.beta.45,141.0,2.1000000000000003e-44,beta
tr|A0A5F7ZRP5|A0A5F7ZRP5_MACMU,8ca.beta.45,126.4,5.9999999999999996e-40,beta
tr|A0A5F7ZU62|A0A5F7ZU62_MACMU,8ca.beta.45,75.0,2.7999999999999998e-24,beta
tr|A0A5F8A7Y0|A0A5F8A7Y0_MACMU,8ca.beta.45,132.6,7.4e-42,beta
tr|A0A5F8AB20|A0A5F8AB20_MACMU,8ca.beta.45,107.6,3.3000000000000003e-34,beta
tr|A0A5F8AG26|A0A5F8AG26_MACMU,8ca.beta.45,72.9,1.2e-23,beta
tr|A0A5F8AI47|A0A5F8AI47_MACMU,8ca.beta.45,106.9,5.3000000000000005e-34,beta
tr|A0A5F8ALD0|A0A5F8ALD0_MACMU,8ca.beta.45,128.0,1.9e-40,beta
tr|A0A5F8AMA1|A0A5F8AMA1_MACMU,8ca.beta.45,172.0,7.1e-54,beta
